NZ000093012,1988,198.63114754098362
NZ000093292,1973,198.27397260273972
NZM00093110,2016,198.25641025641025
NZ000093012,2000,198.20491803278688
NZ000093292,2010,197.9319526627219
NZ000093292,2011,197.92375366568916
NZ000093292,1999,197.85753424657534
NZ000093012,1989,197.48767123287672
NZ000093292,2006,197.40469208211144
NZ000093292,1989,197.2109589041096
NZ000093292,1981,197.12328767123287
NZM00093110,2005,197.05413105413106
NZ000093292,1979,196.8849315068493
NZ000093292,2017,196.8
NZ000093292,2005,196.62465753424658
NZ000093292,2008,196.4857142857143
NZ000093292,1986,196.42739726027398
NZ000093012,1995,196.25753424657535
NZ000093292,1970,196.16164383561645
NZM00093110,2010,195.9915254237288
NZ000093292,1975,195.8794520547945
NZ000093292,2014,195.73652694610777
NZ000093292,1987,195.7068493150685
NZ000093292,1995,195.5095890410959
NZ000093012,1996,195.12021857923497
NZ000093292,2015,195.11209439528022
NZ000093012,2003,195.1095890410959
NZ000093292,1984,194.75409836065575
NZ000093292,1972,194.48907103825135
NZ000093292,2002,194.4082191780822
NZM00093110,2015,194.37142857142857
NZ000093012,1997,194.28493150684932
NZ000093012,2002,194.09550561797752
NZ000093012,1986,194.01373626373626
NZ000093292,2009,193.9852071005917
NZ000093292,1968,193.7704918032787
NZ000093292,1964,193.76502732240436
NZ000937470,1949,193.65573770491804
NZM00093110,2017,193.60323886639677
NZM00093110,2011,193.57264957264957
NZM00093110,2014,193.44350282485877
NZ000093292,1985,193.413698630137
NZ000933090,1985,177.5150684931507
NZ000933090,2001,177.16986301369863
NZ000933090,2014,176.81896551724137
NZ000933090,1988,176.33333333333334
NZ000933090,1955,176.2876712328767
NZ000933090,2009,176.2244318181818
NZ000933090,1973,176.16164383561645
NZ000093417,2005,176.13150684931506
NZ000093417,1989,175.93972602739726
NZ000933090,1990,175.8904109589041
NZ000939870,2012,175.78205128205127
NZM00093678,2002,175.74324324324326
NZM00093781,1968,175.72093023255815
NZM00093781,1960,175.70731707317074
NZM00093439,2016,175.58928571428572
NZ000933090,2003,175.53698630136986
NZ000093417,1998,175.36438356164385
NZM00093439,2013,175.3081570996979
NZ000933090,2000,175.18579234972677
NZ000933090,1986,175.15616438356165
NZ000933090,1984,175.13661202185793
NZ000933090,2012,174.90625
NZ000933090,2017,174.8174273858921
NZM00093781,2010,174.46176470588236
NZ000936150,2010,174.46176470588236
NZ000933090,1954,174.33795013850417
NZ000933090,1967,174.18356164383562
NZ000933090,1960,174.13114754098362
NZM00093781,1966,174.09756097560975
NZ000933090,1958,174.03013698630136
NZ000933090,1959,173.85479452054796
NZ000933090,1957,173.62465753424658
NZ000933090,1987,173.5068493150685
NZ000933090,1950,173.36986301369862
NZ000093417,2001,173.36438356164385
NZ000933090,1961,173.23561643835617
NZ000933090,1968,173.04918032786884
NZ000093012,1979,173.04166666666666
NZ000093417,2003,172.7945205479452
NZM00093678,2016,172.72875816993465
NZ000933090,1995,172.59065934065933
NZ000093417,1990,172.53424657534248
NZ000093417,2000,172.30327868852459
NZ000933090,1964,169.27322404371586
NZM00093781,1965,169.11764705882354
NZM00093439,2002,169.0
NZ000093417,1987,168.96986301369864
NZM00093439,2015,168.90825688073394
NZ000093417,1973,168.9013698630137
NZ000936150,2011,168.8608695652174
NZM00093781,2011,168.8608695652174
NZM00093781,1982,168.76754385964912
NZ000936150,2012,168.75454545454545
NZM00093781,2012,168.75454545454545
NZ000933090,1951,168.67123287671234
NZ000933090,1977,168.66301369863012
NZ000093417,1986,168.62465753424658
NZ000933090,1983,168.6054794520548
NZM00093678,2015,168.5358361774744
NZM00093439,2010,168.4617737003058
NZ000933090,1953,168.45706371191136
NZ000937470,1999,168.45179063360882
NZM00093781,2008,168.3867069486405
NZ000936150,2008,168.3867069486405
NZ000093417,2002,168.2027397260274
NZ000093417,1995,168.2027397260274
NZM00093781,2006,168.20064724919095
NZ000936150,2006,168.20064724919095
NZ000936150,1989,168.16986301369863
NZM00093781,1993,168.12
NZ000093417,2017,167.99583333333334
NZ000933090,1994,167.9917355371901
NZ000933090,1947,167.86575342465753
NZM00093781,1986,167.8231707317073
NZM00093781,1981,167.7591973244147
NZM00093439,2014,167.41463414634146
NZ000093417,1979,167.27397260273972
NZM00093439,2011,167.18769230769232
NZ000933090,1949,167.08767123287672
NZ000093417,1996,166.94808743169398
NZM00093781,1989,166.93666666666667
NZ000933090,1991,166.8958904109589
NZ000933090,1997,166.81917808219177
NZM00093781,1984,166.59060402684563
NZM00093781,1991,166.55797101449275
NZ000936150,1974,166.53698630136986
NZM00093781,2004,166.52201257861634
NZ000937470,1988,165.98028169014086
NZ000933090,1965,165.93150684931507
NZ000937470,2001,165.60179640718562
NZ000093417,1994,165.24931506849316
NZ000093417,2006,165.1721068249258
NZ000093417,1972,164.95628415300547
NZ000933090,2004,164.72252747252747
NZM00093439,2012,164.69526627218934
NZ000936150,2009,164.6301775147929
NZM00093781,2009,164.6301775147929
NZ000937470,1954,164.52602739726026
NZ000936150,1985,164.51780821917808
NZM00093678,2014,164.26644736842104
NZM00093439,2006,164.24624624624624
NZ000933090,1946,164.1917808219178
NZ000093417,1991,164.12328767123287
NZ000933090,1993,164.08864265927977
NZ000937470,2005,164.02479338842974
NZM00093439,2009,163.89329268292684
NZ000937470,1955,163.86849315068494
NZ000093417,1997,163.75342465753425
NZ000933090,1944,163.6401098901099
NZ000093417,1980,163.50819672131146
NZM00093678,2010,163.3596214511041
NZM00093678,2011,162.95098039215685
NZ000093417,2004,162.9262295081967
NZ000936150,1978,162.6958904109589
